"Gene","Contrast","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"TM6SF1","ZIKV_negative_vs_Mock",7.46815725319221,-1.71948363577676,0.553151550855217,2.35505393798609e-05,0.000590735419612062
"MRPL40","ZIKV_negative_vs_Mock",9.93780914775764,1.27984892537853,0.391736269019014,2.41270100239407e-05,0.000603751074226774
"SP100","ZIKV_negative_vs_Mock",15.3000503250698,1.03922152057509,0.300908844427229,2.45526826601829e-05,0.000612940184980995
"AMOTL2","ZIKV_negative_vs_Mock",1.86052480422049,3.67869611195676,1.38121571232777,2.52249081583668e-05,0.000626737350806815
"NFE2L3","ZIKV_negative_vs_Mock",7.67967812996274,1.67956905423832,0.54645926901343,2.6740473650294e-05,0.000662822378778564
"ABHD2","ZIKV_negative_vs_Mock",18.3897752790943,-1.06144616135837,0.311943417037066,2.6831206364134e-05,0.000663502827188548
"RP11-468E2.4","ZIKV_negative_vs_Mock",11.0154108023138,1.21730550231398,0.372338814020246,2.71029744506034e-05,0.000668646322622535
"SERINC5","ZIKV_negative_vs_Mock",13.9670065862392,-1.18142521312788,0.359248744046651,2.76907863562079e-05,0.00068154435433061
"CKAP4","ZIKV_negative_vs_Mock",8.38428989823716,1.42479457318681,0.457302115336856,3.03047639147203e-05,0.000742395910387482
"SLFN5","ZIKV_negative_vs_Mock",12.2361781158584,1.35538595656002,0.43120821936455,3.07360844682674e-05,0.000751207099416744
"ANKFY1","ZIKV_negative_vs_Mock",10.2517620474972,1.20837801379017,0.374048709258457,3.09622688844751e-05,0.000754975323845864
"RAB12","ZIKV_negative_vs_Mock",17.2572336373697,1.03748265664209,0.308955766668291,3.27307154266499e-05,0.000796244898488222
"SELENOP","ZIKV_negative_vs_Mock",8.24617759573426,-2.06253342849364,0.721822932353816,3.52819915489073e-05,0.000856323336551604
"SOCS1","ZIKV_negative_vs_Mock",4.52544991386316,3.29510438326764,1.3043280177889,3.75539368591741e-05,0.000909360341728501
"ARNTL2","ZIKV_negative_vs_Mock",14.1090488172268,1.18608474316485,0.374749773959797,3.91710157366891e-05,0.000941991055044003
"PLCB2","ZIKV_negative_vs_Mock",9.28159374613584,-1.31486071031501,0.427679606055805,3.97512163893537e-05,0.000953756301698796
"RARRES3","ZIKV_negative_vs_Mock",8.36478308104396,3.11562292570259,1.25903045284744,4.46406148546158e-05,0.00106618871697186
"RIN2","ZIKV_negative_vs_Mock",20.4924962124191,1.00366836159792,0.306453250630268,4.54306364665207e-05,0.00108259141670788
"TRADD","ZIKV_negative_vs_Mock",7.24284803468492,1.60034712548116,0.553664191270219,4.66210153990999e-05,0.00110843842734595
"BATF3","ZIKV_negative_vs_Mock",2.31014293813651,3.27462352745281,1.36413008391757,4.88010979303508e-05,0.00115764595429803
"JAKMIP2","ZIKV_negative_vs_Mock",18.1225002895029,-1.24178908503558,0.408306830880786,4.9341859190901e-05,0.00116783158829932
"GS1-114I9.3","ZIKV_negative_vs_Mock",13.1716287097891,1.09049764702531,0.346530115664746,5.13384216940369e-05,0.00121234989068013
"SLCO2B1","ZIKV_negative_vs_Mock",14.0940379053184,-1.26810526015433,0.424787233776164,5.47379400331471e-05,0.0012897242724664
"HES4","ZIKV_negative_vs_Mock",2.88275688421561,3.79404855764843,1.69067334394371,5.49788102113611e-05,0.00129249512346664
"RP3-508I15.21","ZIKV_negative_vs_Mock",4.66523300795833,2.61437614443679,1.0504860103432,5.53100486662157e-05,0.00129737328918405
"CKB","ZIKV_negative_vs_Mock",31.5658400953965,2.60061108470751,1.04850665046856,5.67468258372512e-05,0.0013281037252312
"BISPR","ZIKV_negative_vs_Mock",4.72222612568997,1.83909447571799,0.677078614569468,5.85179566395345e-05,0.00136650506762922
"TNFRSF4","ZIKV_negative_vs_Mock",8.69897119227019,2.20555925829007,0.858019411762385,6.10274676588599e-05,0.00142193999645143
"GPBP1","ZIKV_negative_vs_Mock",14.1609513734911,1.04899750399393,0.337671151336733,6.33344187102869e-05,0.00146916234552513
"ATF3","ZIKV_negative_vs_Mock",14.5423747796929,1.37223490535371,0.483066095225932,6.8123647735503e-05,0.0015595555600584
"RRAGD","ZIKV_negative_vs_Mock",18.0132474203176,-1.00304642249969,0.321373722261288,6.85533165524548e-05,0.00156597281928647
"ALOX5","ZIKV_negative_vs_Mock",9.27854137224112,-1.81031206726168,0.681485590194881,6.88486874542993e-05,0.00156930106077898
"MVB12B","ZIKV_negative_vs_Mock",3.38233337112653,2.21456443295768,0.884329728683161,6.98499194304417e-05,0.00158523031434671
"AC009133.12","ZIKV_negative_vs_Mock",4.04458563567368,2.4961065952445,1.03642811534713,7.01743237308913e-05,0.00158915288189718
"FAM111A","ZIKV_negative_vs_Mock",11.4128240913292,1.1030479794904,0.366321847527095,7.12167128053176e-05,0.0016092828313874
"PFKP","ZIKV_negative_vs_Mock",9.65361805983527,1.37761299459164,0.489460680977685,7.22578031728096e-05,0.00162929691670303
"EVL","ZIKV_negative_vs_Mock",9.28952527409274,1.3248671533541,0.466154786556442,7.25458532290187e-05,0.00163228169765292
"CASP10","ZIKV_negative_vs_Mock",6.33339267980357,1.52034351645613,0.553940940832181,7.27610576942115e-05,0.00163361817970837
"EREG","ZIKV_negative_vs_Mock",7.45497498030744,1.82753855151674,0.698754930169948,7.4517558220188e-05,0.00166592025146838
"CUL1","ZIKV_negative_vs_Mock",14.3343664386394,1.05340797521914,0.348330353541996,7.74205941623525e-05,0.00172347118851861
"KCNJ5","ZIKV_negative_vs_Mock",14.1514707178932,-1.15958781161645,0.395658323806844,7.73328243902622e-05,0.00172347118851861
"DAB2","ZIKV_negative_vs_Mock",18.023721445082,-1.12852987066529,0.383494722014745,8.00775271028541e-05,0.00177884082981658
"ST3GAL5","ZIKV_negative_vs_Mock",5.51915200697866,1.55934829987811,0.580501240266248,8.05242541554502e-05,0.00178498267403783
"CR1L","ZIKV_negative_vs_Mock",1.53964453738476,3.21847483613501,1.49953871137591,8.14617064418619e-05,0.00180195356971081
"MDK","ZIKV_negative_vs_Mock",1.95093396562449,3.23852023409687,1.51298110081143,8.16771073072054e-05,0.00180291467392852
"LAMP3","ZIKV_negative_vs_Mock",2.95488424085715,3.04308518661295,1.41285676010718,8.66028461669332e-05,0.00190362859970712
"FUT4","ZIKV_negative_vs_Mock",5.91695930886098,1.53157047144262,0.576408744408647,8.8783734937841e-05,0.00194341849858719
"4-Sep","ZIKV_negative_vs_Mock",1.52094389910864,3.15741134921926,1.52696235166461,9.67368720732367e-05,0.00210432801594997
"SERPINB9","ZIKV_negative_vs_Mock",6.00626229927666,1.49968930735914,0.569446514391505,9.70811879386329e-05,0.00210744566363678
"XPNPEP1","ZIKV_negative_vs_Mock",12.5434294249435,1.04735287374296,0.356967845369607,9.82349227198199e-05,0.00212369724683982
"DENND1B","ZIKV_negative_vs_Mock",5.79235671510793,1.61146141048998,0.626820913620421,0.00010013438267783,0.00216030658925319
"EPAS1","ZIKV_negative_vs_Mock",10.4097789353384,-1.55058443497117,0.597376458466342,0.000100515460465116,0.00216407516011651
"PHACTR4","ZIKV_negative_vs_Mock",7.36274167548306,1.41969923344569,0.536856815638162,0.000103720257566375,0.00222849774709721
"SPATS2L","ZIKV_negative_vs_Mock",4.97529573893199,1.59187146211777,0.627691262915712,0.000110467525899613,0.00236377961032132
"IFIT1P1","ZIKV_negative_vs_Mock",1.75693964898437,3.38994892930147,1.75860516134474,0.000112568971022344,0.00240384045044658
"ADM","ZIKV_negative_vs_Mock",22.649709578496,1.31538309081846,0.494989329900835,0.000115490030476224,0.0024612052226488
"EXOSC9","ZIKV_negative_vs_Mock",7.23533965030725,1.32732199615485,0.50101563600925,0.000115737035450786,0.00246146615963792
"IDO2","ZIKV_negative_vs_Mock",1.75733675267415,2.98810715955232,1.5413303141699,0.000132425226951869,0.00278810944696856
"SERPINF1","ZIKV_negative_vs_Mock",10.801762187574,-1.2855786660798,0.491789757665628,0.000133516998899918,0.00280546239171471
"TMEM37","ZIKV_negative_vs_Mock",1.73340193572866,-3.15308081311794,1.66921929564686,0.000133889432504358,0.00280766139961639
"C10orf128","ZIKV_negative_vs_Mock",5.47214616948727,-1.64882342077792,0.684783629153283,0.000138553664059365,0.00289389475629969
"SLC6A12","ZIKV_negative_vs_Mock",5.4351545540184,1.69834496289194,0.723782428070871,0.000150446990737845,0.00311131498596905
"AC004988.1","ZIKV_negative_vs_Mock",5.58127597071608,1.50637893927678,0.619541341542862,0.000152468661181117,0.00313457629898827
"SRGAP2","ZIKV_negative_vs_Mock",5.53881948188316,1.46162834554001,0.601058303192755,0.000160222520435588,0.00328111938821707
"LINC01181","ZIKV_negative_vs_Mock",8.72879480128601,1.198260962358,0.462168111330397,0.000161361683412611,0.00329800633641565
"ANKRD22","ZIKV_negative_vs_Mock",2.27273671642426,3.15227098899178,1.77354820450971,0.000162633229515648,0.00331752803788244
"PANX1","ZIKV_negative_vs_Mock",11.4975642540951,1.03582762747127,0.380141190901029,0.00016460110969784,0.00335115074792593
"TRIM26","ZIKV_negative_vs_Mock",10.4911470345692,1.11395184619292,0.420142899056414,0.000165087188563143,0.00335453327923364
"YEATS2","ZIKV_negative_vs_Mock",9.39095886480768,1.08894258879173,0.41366493289087,0.000181056999285472,0.00365777001446662
"PYGL","ZIKV_negative_vs_Mock",5.10288779374411,-1.60028539733854,0.699279192092798,0.000187312498646874,0.00377686836213937
"TLE3","ZIKV_negative_vs_Mock",7.85805357983547,-1.42947891298456,0.602870702172894,0.000189854341563893,0.003814878236567
"CLIP4","ZIKV_negative_vs_Mock",13.1562021330224,-1.09560541063927,0.420598122589079,0.000189925268429945,0.003814878236567
"NOD2","ZIKV_negative_vs_Mock",7.17298253174162,1.45537261601378,0.617984198847437,0.000190623064718898,0.00382157329555955
"TRIM34","ZIKV_negative_vs_Mock",6.49906048936406,1.22014431463881,0.48831897364012,0.000191936181611579,0.00384055508434619
"C1R","ZIKV_negative_vs_Mock",1.89112617083456,2.75421685740795,1.53273607629464,0.000192954093862214,0.00384828963384565
"RUFY3","ZIKV_negative_vs_Mock",8.48771733228718,1.17773997495951,0.465824113921544,0.000193056780868175,0.00384828963384565
"ENDOD1","ZIKV_negative_vs_Mock",3.00674367230546,2.16051001224741,1.07721776437976,0.00019564844771191,0.00389255023578629
"PROCR","ZIKV_negative_vs_Mock",3.28800661978811,1.94125983626799,0.943999529927012,0.000214057243769239,0.00423469849230278
"RAB42","ZIKV_negative_vs_Mock",8.41939227943699,-1.51330570181129,0.667268225045533,0.000214595762451371,0.00423735700433639
"MYO1G","ZIKV_negative_vs_Mock",13.0096213835881,1.05310010718775,0.409634785203096,0.000222970438983628,0.00436980383690345
"ARID5B","ZIKV_negative_vs_Mock",6.54986459524155,1.33328204548564,0.567920490346005,0.000225567336309841,0.00441245059926992
"STAC3","ZIKV_negative_vs_Mock",4.33913902633025,1.53819409118403,0.695723002156431,0.000234868834078355,0.00458584678828966
"CCL2","ZIKV_negative_vs_Mock",214.642678933487,1.13719503575456,0.46055104530623,0.00023594207663809,0.0045917055684892
"MEFV","ZIKV_negative_vs_Mock",4.7749901080653,1.6510491646437,0.775887543914679,0.000246291530034957,0.00473942347249651
"RNASE6","ZIKV_negative_vs_Mock",11.9717009852021,-1.00734629062139,0.392017394412771,0.000246031790777128,0.00473942347249651
"SPSB1","ZIKV_negative_vs_Mock",4.74724882273914,1.70126208657758,0.813276447142522,0.00025122252452309,0.00481548111448738
"UCP2","ZIKV_negative_vs_Mock",10.7374412398522,-1.38218853326051,0.613251346518405,0.000257975927931567,0.00491795928065906
"HIVEP2","ZIKV_negative_vs_Mock",5.18973442088859,1.58774939733561,0.747842314106228,0.000265770256624258,0.00503906173726103
"ATXN7L1","ZIKV_negative_vs_Mock",4.14203635850108,1.57018302759321,0.746098282641137,0.000281040780775863,0.00529032780329429
"CASP7","ZIKV_negative_vs_Mock",8.65347446043333,1.12560931574569,0.470460199945575,0.000283503911872787,0.00532712995696447
"BTN3A3","ZIKV_negative_vs_Mock",4.51830431044812,1.50007743305497,0.705792919320636,0.000291450061007856,0.00546664380978063
"GIMAP2","ZIKV_negative_vs_Mock",9.84988536229394,1.09774321251309,0.457058458565711,0.000292667400127507,0.0054796744470302
"ENOSF1","ZIKV_negative_vs_Mock",12.0743321848412,-1.07807413208759,0.448018193695285,0.000300864527923866,0.0056231097598605
"ENPP2","ZIKV_negative_vs_Mock",1.56874912753338,2.80045464011964,1.84596637751919,0.00030345441021517,0.00566142258203925
"TRIM56","ZIKV_negative_vs_Mock",5.61989224230182,1.31520472335449,0.594070530082947,0.000305950132640365,0.00569173440793579
"ABTB2","ZIKV_negative_vs_Mock",1.71363116782095,2.55310251396919,1.59437053780743,0.000306164826521296,0.00569173440793579
"C5orf56","ZIKV_negative_vs_Mock",2.96391615333249,1.90630482584431,1.02871058957612,0.000322598780522359,0.00592372716948676
"PINK1","ZIKV_negative_vs_Mock",10.6730401266292,-1.03633413597345,0.429486846173963,0.000321980691414023,0.00592372716948676
"RUNX3","ZIKV_negative_vs_Mock",6.15111269488835,1.32220854945474,0.608173254108415,0.000328802989464781,0.00600609641905615
"LMNB1","ZIKV_negative_vs_Mock",2.95167744048003,1.94780837912133,1.07216233650128,0.00033165074127433,0.00604757916915017
"PLEKHA4","ZIKV_negative_vs_Mock",2.34052593469284,2.44895270763972,1.55157367734688,0.000340799476138377,0.00617952880809997
"RABAC1","ZIKV_negative_vs_Mock",19.094381341097,1.12377266908813,0.487469324005201,0.000340905470778739,0.00617952880809997
"SAV1","ZIKV_negative_vs_Mock",7.98373662624839,1.21329693825393,0.548018786804808,0.000354560297637112,0.0063985623420398
"SCIN","ZIKV_negative_vs_Mock",2.25988940529062,2.39677984663145,1.5266871478234,0.000358241167352452,0.00644281070272807
"RP3-508I15.14","ZIKV_negative_vs_Mock",2.27788234448926,2.38617324395805,1.52856764177413,0.000366393537412151,0.00656689955515625
"PPP2R2A","ZIKV_negative_vs_Mock",5.61402419337185,1.27378549000755,0.591696460914523,0.000367099672859897,0.00656832776439594
"PTCHD4","ZIKV_negative_vs_Mock",1.41961755937746,2.65942710517781,1.859398550807,0.000380374148451605,0.00677117647965209
"BAK1","ZIKV_negative_vs_Mock",5.74965175535143,1.32286301445329,0.630134298579373,0.00038198323249602,0.00678829524189961
"RP11-79H23.3","ZIKV_negative_vs_Mock",4.92482393507106,1.57364651955347,0.819818211738603,0.000400503006096739,0.00708140644000727
"MICB","ZIKV_negative_vs_Mock",9.92828983206929,1.01112520051635,0.434176962425217,0.000401957439906776,0.0070951578407787
"NUP205","ZIKV_negative_vs_Mock",9.20465986046344,1.00105934613276,0.428974678327577,0.000406247666845359,0.00715883493592199
"RAD9A","ZIKV_negative_vs_Mock",5.74334615108324,1.44472861960055,0.728115753678655,0.000410737903287126,0.00721371342707792
"HIRA","ZIKV_negative_vs_Mock",8.22144487352424,1.04620175860555,0.459871258316941,0.000418156764931077,0.0073317285623785
"IGF2BP3","ZIKV_negative_vs_Mock",1.59164592551376,2.42207597467309,1.65599297815825,0.000421863891550183,0.00738437880284418
"SLC7A11","ZIKV_negative_vs_Mock",9.43668486390766,-1.28235802824114,0.618371219061617,0.000424858176976003,0.00742439664265566
"PPARG","ZIKV_negative_vs_Mock",2.96384647806827,-2.2775615951025,1.50773881397459,0.00043150874049962,0.00750417926263067
"BAG1","ZIKV_negative_vs_Mock",8.65273643180885,1.01973883640965,0.449672301199729,0.000446556824769809,0.00773908811191974
"TTC38","ZIKV_negative_vs_Mock",5.98560055178591,1.17230631574998,0.551775110986157,0.000452665084608071,0.00780623916466385
"MED25","ZIKV_negative_vs_Mock",7.79514901148986,1.10005142266287,0.50751734997618,0.000469304867962564,0.00805345587657527
"CTD-2353F22.2","ZIKV_negative_vs_Mock",10.3107731642402,1.01560116464523,0.453061457003847,0.000474109099569347,0.00809614643157101
"SLED1","ZIKV_negative_vs_Mock",8.17205648214009,1.19570605508321,0.573891170209257,0.000473335632977525,0.00809614643157101
"MTF1","ZIKV_negative_vs_Mock",7.12882044007526,1.12977658846861,0.530386956767884,0.000480161743237576,0.00817288291858114
"KAT2B","ZIKV_negative_vs_Mock",6.47901853919055,1.11141153390193,0.522576237999432,0.000498666134998652,0.00846037932922471
"IL6","ZIKV_negative_vs_Mock",2.24973146955097,2.27974086547841,1.61620071865903,0.000508909155795653,0.00862021405253219
"RP1-102G20.2","ZIKV_negative_vs_Mock",1.68204918991121,2.34197918359471,1.7144436957931,0.000522576845867836,0.00883744875632945
"TJP2","ZIKV_negative_vs_Mock",7.10693638166835,1.16307837570651,0.569248054449693,0.000539283915177799,0.00909066213929135
"PAPD7","ZIKV_negative_vs_Mock",4.44567073510042,1.39397331296359,0.750646001502855,0.000557608287793997,0.00936942772038471
"GLTP","ZIKV_negative_vs_Mock",7.33515658714773,-1.17911233575192,0.598737679705404,0.000606810536799536,0.0101151168177156
"GRK6","ZIKV_negative_vs_Mock",9.0775498829435,-1.05321457176314,0.506497004378073,0.000606379200247928,0.0101151168177156
"ABCD1","ZIKV_negative_vs_Mock",8.21117010853284,1.05877796630532,0.512445859600669,0.000615884232536482,0.0102176363578244
"TNK2","ZIKV_negative_vs_Mock",5.56382490275169,1.18840424260382,0.617158746642905,0.00065054540987817,0.0107416828701931
"TANC2","ZIKV_negative_vs_Mock",4.39559710379085,-1.51424144437935,0.896220988640447,0.000654525393006249,0.0107904068328153
"ASCL2","ZIKV_negative_vs_Mock",1.98934010786362,2.05937240517456,1.51532782299811,0.000659067321367934,0.0108482274168647
"GPRIN3","ZIKV_negative_vs_Mock",2.57828879718698,-1.9934024198535,1.44695208489897,0.000676887213026303,0.0110893162946575
"CDA","ZIKV_negative_vs_Mock",5.30804562644879,-1.40274474099247,0.825993852385882,0.000739326999128802,0.0119995304346786
"ST3GAL5-AS1","ZIKV_negative_vs_Mock",2.77519176096695,1.62932818450588,1.05626152665676,0.00074045743359438,0.0119995304346786
"RP11-624C23.1","ZIKV_negative_vs_Mock",3.36199479992198,1.52974128834948,0.965321711479421,0.000772946686608091,0.0124874360694697
"TTC3","ZIKV_negative_vs_Mock",8.79433836228244,-1.0286463752405,0.531033115392041,0.000831670280282943,0.013333429493527
"DCP1A","ZIKV_negative_vs_Mock",7.65821239213116,1.01036977275911,0.517304039728555,0.000834569735548163,0.0133594865301107
"BTN3A1","ZIKV_negative_vs_Mock",6.68371932124937,1.03882159426529,0.543126683474122,0.000854748844354439,0.0136353474762222
"P2RY6","ZIKV_negative_vs_Mock",2.49088975909156,1.63890628288795,1.13205418725782,0.000858973354475409,0.0136459630631434
"MT1E","ZIKV_negative_vs_Mock",14.8908125106788,1.38809234005632,0.862807002823351,0.000884124945091195,0.014024281466386
"RP13-794C1.1","ZIKV_negative_vs_Mock",4.8719118504692,1.11939028080277,0.627990113490777,0.000949469041089742,0.0149701998433473
"ZNF618","ZIKV_negative_vs_Mock",1.44231690490836,1.91284149403287,1.61118766624902,0.000981443189375199,0.0153818114209252
"TRIM6-TRIM34","ZIKV_negative_vs_Mock",4.88595691034811,1.06481704289191,0.602560885309782,0.00107000210412096,0.0166206993506789
"HSPA1B","ZIKV_negative_vs_Mock",4.66337142072069,1.16925851206564,0.699802365383737,0.00107708854734619,0.0167060257676403
"MT1M","ZIKV_negative_vs_Mock",7.71825761296282,1.74559770645971,1.41889038026165,0.00108316959773254,0.0167755291465668
"RP11-815N9.2","ZIKV_negative_vs_Mock",3.51097043347376,1.39814522743939,0.943903206723212,0.00108839765504855,0.0168316363026314
"GAPLINC","ZIKV_negative_vs_Mock",4.51946975743531,-1.29369991739124,0.845389701471373,0.00115285246225017,0.0176204928085904
"GAS2L3","ZIKV_negative_vs_Mock",8.68717147490077,-1.14888132093237,0.707091625775916,0.00120821941291407,0.0183410977870553
"AL157871.2","ZIKV_negative_vs_Mock",4.07833152228701,-1.33171396140321,0.919917100701798,0.00125985398381123,0.0190889725726311
"SLC16A6","ZIKV_negative_vs_Mock",4.24821557338351,-1.26131514860516,0.845555336727778,0.00129074651658782,0.0195006876461431
"PRAM1","ZIKV_negative_vs_Mock",3.5455645926535,-1.3310480528767,0.929773767828116,0.0012955401514302,0.0195449474643822
"SLFN12","ZIKV_negative_vs_Mock",2.90054044460074,1.26796212970554,0.87073318293166,0.00135860183008711,0.0203256763102051
"SLC27A3","ZIKV_negative_vs_Mock",4.5101505742686,1.13729388066921,0.741648406903089,0.00144769114416086,0.0214735407210595
"LINC01137","ZIKV_negative_vs_Mock",4.0823184912714,1.1769865242994,0.796985564925125,0.00150193378622614,0.0221487703918159
"HEG1","ZIKV_negative_vs_Mock",3.42065659387359,1.1538749243051,0.777976861440304,0.00153984764474176,0.0225808427344299
"ACOT7","ZIKV_negative_vs_Mock",3.74654817678043,1.16500376258512,0.805813437034448,0.0016140919538427,0.0236365281229619
